ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,description,genres
038077013X,Then Came You,Lisa Kleypas,1993,Avon,http://images.amazon.com/images/P/038077013X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038077013X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038077013X.01.LZZZZZZZ.jpg,"The lives of four very different women intertwine in unexpected ways in this new novel by bestselling author Jennifer Weiner (In Her Shoes; Best Friends Forever). Each woman has a problem: Princeton senior Jules Wildgren needs money to help her dad cure his addiction; Pennsylvania housewife Annie Barrow is gasping to stay financially afloat; India Bishop yearns to have a child, an urge that her stepdaughter Bettina can only regard with deeply skepticism until she finds herself in a most unexpected situation. Interlocking dramas designed to ensnare; bound to be a bestseller.","{chicklit, fiction, contemporary, romance}"
067122591X,Attachments,Judith Rossner,1977,Simon and Schuster,http://images.amazon.com/images/P/067122591X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067122591X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067122591X.01.LZZZZZZZ.jpg,"Hi, I'm the guy who reads your e-mail, and also, I love you...Beth Fremont and Jennifer Scribner-Snyder know that somebody is monitoring their work e-mail. (Everybody in the newsroom knows. It's company policy.) But they can't quite bring themselves to take it seriously. They go on sending each other endless and endlessly hilarious e-mails, discussing every aspect of their personal lives.Meanwhile, Lincoln O'Neill can't believe this is his job now—reading other people's e-mail. When he applied to be internet security officer, he pictured himself building firewalls and crushing hackers—not writing up a report every time a sports reporter forwards a dirty joke.When Lincoln comes across Beth's and Jennifer's messages, he knows he should turn them in. But he can't help being entertained—and captivated—by their stories.By the time Lincoln realizes he's falling for Beth, it's way too late to introduce himself.What would he say . . . ?","{romance, fiction, contemporary, chicklit, youngadult}"
0891091432,First Love,Ronald F. Bridges,1987,Navpress,http://images.amazon.com/images/P/0891091432.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0891091432.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0891091432.01.LZZZZZZZ.jpg,"An extraordinary portrait of true love that will move anyone who has a first love story of their own. Axi Moore is a good girl: She studies hard, stays out of the spotlight, and doesn't tell anyone how all she really wants is to run away from it all. The only person she can tell is her best friend, Robinson--who she also happens to be madly in love with. When Axi spontaneously invites Robinson to come with her on an impulsive cross-country road trip, she breaks the rules for the first time in her life. But the adventure quickly turns from carefree to out of control after the teens find themselves on the run from the police. And when Robinson suddenly collapses, Axi has to face the truth that this trip might be his last.A remarkably moving tale very personal to James Patterson's own past, FIRST LOVE is testament to the power of first love--and how it can change the rest of your life.","{romance, youngadult, fiction, contemporary, chicklit}"
0064430170,Goodnight Moon,Margaret Wise Brown,1977,HarperTrophy,http://images.amazon.com/images/P/0064430170.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064430170.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064430170.01.LZZZZZZZ.jpg,"In a great green room, tucked away in bed, is a little bunny. Goodnight room, goodnight moon. And to all the familiar things in the softly lit room -- to the picture of the three little bears sitting on chairs, to the clocks and his socks, to the mittens and the kittens, to everything one by one -- the little bunny says goodnight.In this classic of children's literature, beloved by generations of readers and listeners, the quiet poetry of the words and the gentle, lulling illustrations combine to make a perfect book for the end of the day.","{classics, fiction, poetry, youngadult}"
0805047905,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,1996,Henry Holt and Co. (BYR),http://images.amazon.com/images/P/0805047905.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805047905.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805047905.01.LZZZZZZZ.jpg,"A big happy frog, a plump purple cat, a handsome blue horse, and a soft yellow duck--all parade across the pages of this delightful book. Children will immediately respond to Eric Carle's flat, boldly colored collages. Combined with Bill Martin's singsong text, they create unforgettable images of these endearing animals.","{fiction, classics, poetry, youngadult}"
0842335722,Leota's Garden,Francine Rivers,1999,Tyndale House Publishers,http://images.amazon.com/images/P/0842335722.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842335722.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842335722.01.LZZZZZZZ.jpg,"Once Leota’s garden was a place of beauty—where flowers bloomed and hope thrived. It was her refuge from the deep wounds inflicted by a devastating war, her sanctuary where she knelt before a loving God and prayed for the children who couldn’t understand her silent sacrifices.At eighty-four, Leota is alone, her beloved garden in ruins. All her efforts to reconcile with her adult children have been fruitless. She voices her despair to a loving Father, her only friend.And God brings a wind of change through unlikely means: one, a college student who thinks he has all the answers; the other, the granddaughter Leota never hoped to know. But can the devastation wrought by keeping painful family secrets be repaired before she runs out of time?","{fiction, christian, contemporary, chicklit, romance}"
0842335706,The Last Sin Eater,Francine Rivers,1998,Tyndale House Publishers,http://images.amazon.com/images/P/0842335706.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842335706.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842335706.01.LZZZZZZZ.jpg,"1999 Gold Medallion Award winner! A repackage of Francine Rivers's beloved novel, now with stunning movie stills from the motion picture releasing in January 2007 and bonus discussion questions. All that matters for Cadi Forbes is finding the one man who can set her free from the sin that plagues her, the sin that has stolen her mother's love from her and made her wish she could flee life and its terrible injustice. But Cadi doesn't know that the “sin eater” is seeking as well. Before their journeys are over, Cadi and the sin eater must face themselves, each other, and the One who will demand everything from them in exchange for the answers they seek. A captivating tale of suffering, seeking, and redemption.","{fiction, christian, historicalfiction, religion}"
0871236109,The Wedding Dress,Marian Wells,1982,Baker Pub Group,http://images.amazon.com/images/P/0871236109.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0871236109.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0871236109.01.LZZZZZZZ.jpg,"Four brides. One Dress.A tale of faith, redemption, and timeless love.Charlotte owns a chic Birmingham bridal boutique. Dressing brides for their big day is her gift . . . and her passion. But with her own wedding day approaching, why can't she find the perfect dress...or feel certain she should marry Tim?Then Charlotte discovers a vintage dress in a battered trunk at an estate sale. It looks brand-new-shimmering with pearls and satin, hand-stitched and timeless in its design. But where did it come from? Who wore it? Who welded the lock shut and tucked the dog tags in that little sachet? Who left it in the basement for a ten-year-old girl? And what about the mysterious man in the purple vest who insists the dress had been redeemed.Charlotte's search for the gown's history-and its new bride-begins as a distraction from her sputtering love life. But it takes on a life of its own as she comes to know the women who have worn the dress. Emily from 1912. Mary Grace from 1939. Hillary from 1968. Each with her own story of promise, pain, and destiny. And each with something unique to share. For woven within the threads of the beautiful hundred-year-old gown is the truth about Charlotte's heritage, the power of courage and faith, and the timeless beauty of finding true love.","{romance, fiction, historicalfiction, christian, chicklit, contemporary}"
0553262106,The Golden Notebook,DORIS LESSING,1981,Bantam,http://images.amazon.com/images/P/0553262106.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553262106.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553262106.01.LZZZZZZZ.jpg,"Anna is a writer, author of one very successful novel, who now keeps four notebooks. In one, with a black cover, she reviews the African experience of her earlier year. In a red one she records her political life, her disillusionment with communism. In a yellow one she writes a novel in which the heroine relives part of her own experience. And in the blue one she keeps a personal diary. Finally, in love with an American writer and threatened with insanity, Anna tries to bring the threads of all four books together in a golden notebook.","{fiction, classics}"
0451130987,Fatal Vision,Joe Mcginnis,1984,Penguin Putnam~mass,http://images.amazon.com/images/P/0451130987.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451130987.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451130987.01.LZZZZZZZ.jpg,"Fatal Vision is the electrifying true story of Dr. Jeffrey MacDonald, the handsome, Princeton-educated physician convicted of savagely slaying his young pregnant wife and two small children, murders he vehemently denies committing. Bestselling author Joe McGinnis chronicles every aspect of this horrifying and intricate crime, and probes the life and psyche of the magnetic, all-American Jeffrey MacDonald, a golden boy who seemed destined to have it all. The result is a penetration to the heart of darkness that enshrouded one of the most complex criminal cases ever to capture the attention of the American public. It is haunting, stunningly suspenseful—a work that no reader will be able to forget.With 8 pages of dramatic photos and a special epilogue by the author","{nonfiction, crime, mystery, biography, history, thriller, psychology}"
